1.215989031770115485e+06,3.225097452180254186e+04,4.051959555388211356e+03,1.015642000000000000e+06,2.212000000000000000e+03,1.964770000000000000e+06,2.080000000000000000e+02,3.228450926843452733e+06,1.390824437241868116e+06,8.383982340249492554e+05,1.622529000000000000e+06,1.470000000000000000e+02
1.102467888391683577e+06,7.029191732995430357e+04,8.409599891155687146e+03,1.933364000000000000e+06,2.107000000000000000e+03,2.366935000000000000e+06,1.910000000000000000e+02,2.629595296078153420e+06,2.449923169743848965e+06,2.075399551177066518e+06,3.167727000000000000e+06,2.360000000000000000e+02
1.140970223629579414e+06,4.730994525453795359e+04,7.172382363562071987e+03,1.183839000000000000e+06,2.555000000000000000e+03,1.991622000000000000e+06,2.000000000000000000e+02,3.241042151576783042e+06,1.831798412172365235e+06,9.401410058028298663e+05,1.623131000000000000e+06,2.080000000000000000e+02
1.057841166074272711e+06,7.280774749049343518e+04,1.118636414297788724e+04,1.635347000000000000e+06,1.955000000000000000e+03,2.212431000000000000e+06,1.740000000000000000e+02,2.828325067500101868e+06,2.028410647605574224e+06,1.403647183181675849e+06,2.913070000000000000e+06,2.280000000000000000e+02
9.877370384279068094e+05,4.536681876202060812e+04,4.999416171036301421e+03,9.480530000000000000e+05,9.020000000000000000e+02,2.276164000000000000e+06,1.800000000000000000e+02,2.372914788834605832e+06,1.426192185650112340e+06,9.800530195468447637e+05,1.921065000000000000e+06,1.860000000000000000e+02
8.056455958442898700e+05,3.133466708059380107e+04,5.127422334924829556e+03,6.971200000000000000e+05,1.139000000000000000e+03,5.716860000000000000e+05,5.100000000000000000e+01,1.772624008811381413e+06,1.012482627479863237e+06,6.216930316503072390e+05,5.215380000000000000e+05,4.000000000000000000e+01
1.274872439692995511e+06,2.926980384490869619e+04,1.320672269300269181e+04,7.666120000000000000e+05,1.427000000000000000e+03,5.912890000000000000e+05,4.700000000000000000e+01,3.375310088250649162e+06,1.061333730357745197e+06,6.493746175155345118e+05,1.308109000000000000e+06,1.040000000000000000e+02
1.187102512161890045e+06,4.825559233813366154e+04,2.622454243596344168e+04,8.012980000000000000e+05,1.914000000000000000e+03,2.679371000000000000e+06,2.440000000000000000e+02,3.282352056762886699e+06,1.043574876274317736e+06,8.093174298728238791e+05,3.225066000000000000e+06,3.330000000000000000e+02
8.537262281330239493e+05,2.002856278754156665e+04,2.831480994997637936e+03,6.898280000000000000e+05,1.147000000000000000e+03,1.394954000000000000e+06,9.600000000000000000e+01,2.390622968917942140e+06,1.011615319793475210e+06,4.063295661458950490e+05,1.185091000000000000e+06,9.800000000000000000e+01
9.112542934347389964e+05,4.851295681279156997e+04,9.671271796562050440e+03,1.043484000000000000e+06,1.731000000000000000e+03,1.709291000000000000e+06,1.390000000000000000e+02,2.627092107678085100e+06,1.259276753667606506e+06,9.062410242911851965e+05,2.001782000000000000e+06,1.620000000000000000e+02
1.148681756115854951e+06,1.819167914919649047e+04,2.253997509766691110e+03,6.402510000000000000e+05,1.401000000000000000e+03,1.016080000000000000e+06,8.400000000000000000e+01,3.015214466405635234e+06,1.035876709659485030e+06,3.839734806905885926e+05,2.528504000000000000e+06,2.250000000000000000e+02
9.224183223413436208e+05,2.166299358794511500e+04,2.252736967451572582e+03,7.963220000000000000e+05,1.259000000000000000e+03,1.003500000000000000e+06,6.900000000000000000e+01,1.858114574692502385e+06,1.134761417740093311e+06,6.087571751458960352e+05,1.863197000000000000e+06,1.840000000000000000e+02
9.355476069797393866e+05,3.016325387838490133e+04,3.330391605895434623e+03,3.611880000000000000e+05,9.020000000000000000e+02,5.989080000000000000e+05,4.600000000000000000e+01,1.864237115237689344e+06,4.913894055319976760e+05,5.546539033287216444e+05,9.775940000000000000e+05,8.500000000000000000e+01
1.431104625246914569e+06,6.486761420094648929e+04,1.065908847916601735e+04,8.735590000000000000e+05,1.662000000000000000e+03,6.836620000000000000e+05,6.700000000000000000e+01,3.709079866397396196e+06,1.583648042368321680e+06,1.223936373126021586e+06,2.292104000000000000e+06,2.790000000000000000e+02
1.224286329089975683e+06,6.757781591549237783e+04,2.401259868142449704e+04,8.767310000000000000e+05,1.936000000000000000e+03,2.267591000000000000e+06,2.080000000000000000e+02,3.332594606293425430e+06,1.141737667588580865e+06,9.130918687735074200e+05,3.882839000000000000e+06,3.160000000000000000e+02
4.664374881160930381e+05,5.480582969418824359e+04,4.729554994596500183e+04,3.585410000000000000e+05,7.780000000000000000e+02,2.189261000000000000e+06,2.090000000000000000e+02,2.982940063375080004e+06,8.564296756352658849e+05,4.409014594062282122e+05,2.949876000000000000e+06,3.160000000000000000e+02
1.146659528406179510e+06,2.498727218200630159e+04,1.700443058975296481e+03,1.035647000000000000e+06,1.837000000000000000e+03,1.673861000000000000e+06,1.240000000000000000e+02,3.100698207872195169e+06,1.582736988309806911e+06,6.035317459508905886e+05,2.907881000000000000e+06,2.410000000000000000e+02
1.082265995621785056e+06,4.388479184270386759e+04,1.094935939440441507e+04,7.310600000000000000e+05,1.424000000000000000e+03,1.381679000000000000e+06,1.070000000000000000e+02,2.627919393239300232e+06,9.227484030286853667e+05,9.810712946135642705e+05,1.817633000000000000e+06,1.370000000000000000e+02
1.191186768346317578e+06,4.140257487013408536e+04,7.397312682724161277e+03,1.200042000000000000e+06,1.417000000000000000e+03,2.099957000000000000e+06,1.860000000000000000e+02,2.898170818974925671e+06,1.798327981903854758e+06,1.092138816774824169e+06,3.201508000000000000e+06,2.660000000000000000e+02
4.186537635091008153e+06,3.553547910722321249e+05,8.278187037152843550e+04,1.607613000000000000e+06,4.085000000000000000e+03,1.760121000000000000e+06,1.650000000000000000e+02,5.604561919625807554e+06,1.962956966452396009e+06,4.143610674581403378e+06,1.517873000000000000e+06,1.450000000000000000e+02
